Cache[j].State = I,Cache[j].Data = AuxData,Cache[i].State = S,CurCmd = ReqE,Chan2[i].Cmd = GntS,Chan1[i].Cmd = ReqS,Chan2[j].Cmd = GntS,Chan1[j].Cmd = ReqE,Chan1[j].Cmd = ReqS,Chan3[j].Data = AuxData,Chan2[j].Cmd = GntE,InvSet[i] = true,Chan3[i].Data = AuxData,CurCmd = Empty,MemData = AuxData,ShrSet[j] = true,Cache[i].State = I,ExGntd = false,Chan2[i].Data = AuxData,InvSet[j] = true,Chan3[i].Cmd = Empty,Chan2[i].Cmd = Empty,Cache[i].State = E,Chan1[i].Cmd = Empty,Chan3[j].Cmd = Empty,Chan1[j].Cmd = Empty,Cache[i].Data = AuxData,Chan3[i].Cmd = InvAck,Chan2[i].Cmd = GntE,CurCmd = ReqS,Chan1[i].Cmd = ReqE,Cache[j].State = E,Chan2[j].Cmd = Empty,ShrSet[i] = true,Chan2[j].Cmd = Inv,Chan2[i].Cmd = Inv,Cache[j].State = S,Chan3[j].Cmd = InvAck
True,Undefined,True,True,False,True,False,True,False,Undefined,False,False,Undefined,False,True,True,False,True,Undefined,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True
False,True,False,True,False,False,True,False,False,Undefined,False,False,Undefined,False,True,True,True,True,Undefined,True,False,True,False,True,True,True,Undefined,True,False,False,False,False,False,True,False,False,True,False
False,True,True,True,False,False,True,False,False,Undefined,False,False,Undefined,False,True,True,False,True,Undefined,True,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False
False,True,True,True,False,False,True,True,False,Undefined,False,False,Undefined,False,True,True,False,True,Undefined,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False
False,True,True,True,False,False,True,True,False,Undefined,False,True,Undefined,False,True,True,False,True,Undefined,True,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
False,True,True,True,True,False,False,True,False,Undefined,False,True,Undefined,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False
False,True,True,True,True,False,False,True,False,Undefined,False,True,Undefined,False,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
False,True,True,True,False,False,True,False,True,Undefined,False,False,Undefined,False,True,True,False,True,Undefined,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False
False,True,True,True,False,False,True,False,True,Undefined,False,True,Undefined,False,True,True,False,True,Undefined,True,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
False,True,True,False,True,False,False,True,False,Undefined,False,True,Undefined,False,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False
True,Undefined,True,True,False,True,False,False,True,Undefined,False,False,Undefined,False,True,True,False,True,Undefined,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True
True,Undefined,True,True,True,False,False,False,False,Undefined,False,True,Undefined,False,True,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True
False,True,True,True,True,False,False,False,False,Undefined,False,True,Undefined,False,True,True,False,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False
False,True,True,True,False,True,True,True,False,Undefined,False,True,Undefined,False,True,True,False,True,Undefined,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
False,True,True,True,False,True,True,False,False,Undefined,False,False,Undefined,False,True,True,False,True,Undefined,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,False
False,True,True,True,False,True,True,False,True,Undefined,False,True,Undefined,False,True,True,False,True,Undefined,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
False,True,True,True,True,False,False,False,True,Undefined,False,True,Undefined,False,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
False,True,True,True,True,False,False,False,True,Undefined,False,True,Undefined,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False
False,True,True,False,True,False,True,True,False,Undefined,False,True,Undefined,True,True,True,False,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False
False,True,True,False,False,False,True,True,False,Undefined,False,True,Undefined,False,True,True,False,True,Undefined,True,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False
False,True,True,False,False,True,True,True,False,Undefined,False,True,Undefined,False,True,True,False,True,Undefined,True,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
False,True,True,False,True,False,True,False,True,Undefined,False,True,Undefined,True,True,True,False,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False
False,True,True,False,False,False,True,False,True,Undefined,False,True,Undefined,False,True,True,False,True,Undefined,True,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False
False,True,True,False,True,False,False,False,True,Undefined,False,True,Undefined,False,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False
False,True,True,False,False,True,True,False,True,Undefined,False,True,Undefined,False,True,True,False,True,Undefined,True,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
True,Undefined,False,True,False,False,False,True,False,Undefined,False,False,Undefined,False,True,True,True,True,Undefined,False,False,True,False,False,False,False,Undefined,True,False,False,True,False,True,True,False,False,False,True
True,Undefined,False,True,False,False,False,False,True,Undefined,False,False,Undefined,False,True,True,True,True,Undefined,False,False,True,False,False,False,False,Undefined,True,False,False,True,False,True,True,False,False,False,True
True,Undefined,False,True,False,True,False,True,False,Undefined,False,False,Undefined,False,True,True,True,True,Undefined,False,False,True,False,False,False,False,Undefined,True,False,False,False,False,True,True,False,False,False,True
True,Undefined,False,True,False,True,False,False,True,Undefined,False,False,Undefined,False,True,True,True,True,Undefined,False,False,True,False,False,False,False,Undefined,True,False,False,False,False,True,True,False,False,False,True
False,True,False,True,False,False,True,False,False,Undefined,False,False,Undefined,False,True,True,True,True,Undefined,True,False,True,False,False,True,True,Undefined,True,False,False,True,False,False,True,False,False,True,False
False,True,False,True,False,False,True,True,False,Undefined,False,False,Undefined,False,True,True,True,True,Undefined,True,False,True,False,True,True,False,Undefined,True,False,False,False,False,False,True,False,False,True,False
False,True,False,True,False,True,True,False,False,Undefined,False,False,Undefined,False,True,True,True,True,Undefined,True,False,True,False,False,True,True,Undefined,True,False,False,False,False,False,True,False,False,True,False
False,True,True,True,False,False,True,True,False,Undefined,False,False,Undefined,False,True,True,False,True,Undefined,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False
True,Undefined,True,True,True,False,False,True,False,Undefined,False,True,Undefined,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True
False,True,True,True,True,False,False,True,False,Undefined,False,True,Undefined,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False
False,True,False,True,False,False,True,False,True,Undefined,False,False,Undefined,False,True,True,True,True,Undefined,True,False,True,False,True,True,False,Undefined,True,False,False,False,False,False,True,False,False,True,False
False,True,True,True,False,False,True,False,True,Undefined,False,False,Undefined,False,True,True,False,True,Undefined,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False
True,Undefined,True,True,True,False,False,False,False,Undefined,False,True,Undefined,False,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True
True,Undefined,True,True,True,False,False,False,True,Undefined,False,True,Undefined,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True
False,True,True,True,False,True,True,True,False,Undefined,False,False,Undefined,False,True,True,False,True,Undefined,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False
False,True,True,True,False,True,True,False,True,Undefined,False,False,Undefined,False,True,True,False,True,Undefined,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False
False,True,True,True,True,False,False,False,True,Undefined,False,True,Undefined,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False
False,True,True,True,True,False,True,False,False,Undefined,False,True,Undefined,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False
False,True,True,False,True,False,True,True,False,Undefined,False,True,Undefined,True,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
